LCLid,datetime,energy(kWh/hh),temperature
MAC003646,2012-10-26 06:00:00, 0.185 ,8.96
MAC003646,2012-10-26 06:30:00, 0.606 ,8.5
MAC003646,2012-10-26 07:00:00, 0.279 ,8.5
MAC003646,2012-10-26 07:30:00, 0.257 ,8.62
MAC003646,2012-10-26 08:00:00, 0.179 ,8.62
MAC003646,2012-10-26 08:30:00, 0.788 ,8.51
MAC003646,2012-10-26 09:00:00, 0.135 ,8.51
MAC003646,2012-10-26 09:30:00, 0.086 ,8.39
MAC003646,2012-10-26 10:00:00, 0.053 ,8.39
MAC003646,2012-10-26 10:30:00, 0.078 ,8.54
MAC003646,2012-10-26 11:00:00, 0.112 ,8.54
MAC003646,2012-10-26 11:30:00, 0.167 ,8.49
MAC003646,2012-10-26 12:00:00, 0.057 ,8.49
MAC003646,2012-10-26 12:30:00, 0.076 ,8.47
MAC003646,2012-10-26 13:00:00, 1.165 ,8.47
MAC003646,2012-10-26 13:30:00, 0.729 ,8.78
MAC003646,2012-10-26 14:00:00, 0.149 ,8.78
MAC003646,2012-10-26 14:30:00, 0.272 ,7.29
MAC003646,2012-10-26 15:00:00, 0.377 ,7.29
MAC003646,2012-10-26 15:30:00, 1.399 ,7.03
MAC003646,2012-10-26 16:00:00, 0.619 ,7.03
MAC003646,2012-10-26 16:30:00, 0.325 ,7.23
MAC003646,2012-10-26 17:00:00, 0.279 ,7.23
MAC003646,2012-10-26 17:30:00, 0.316 ,6.63
MAC003646,2012-10-26 18:00:00, 0.297 ,6.63
MAC003646,2012-10-26 18:30:00, 0.256 ,6.46
MAC003646,2012-10-26 19:00:00, 0.822 ,6.46
MAC003646,2012-10-26 19:30:00, 0.386 ,5.61
MAC003646,2012-10-26 20:00:00, 0.318 ,5.61
MAC003646,2012-10-26 20:30:00, 0.308 ,5.16
MAC003646,2012-10-26 21:00:00, 0.916 ,5.16
MAC003646,2012-10-26 21:30:00, 0.611 ,4.19
MAC003646,2012-10-26 22:00:00, 0.619 ,4.19
MAC003646,2012-10-26 22:30:00, 0.226 ,4.01
MAC003646,2012-10-26 23:00:00, 0.229 ,4.01
MAC003646,2012-10-26 23:30:00, 0.118 ,3.46
MAC003646,2012-10-27 00:00:00, 0.088 ,3.46
MAC003646,2012-10-27 00:30:00, 0.087 ,3.38
MAC003646,2012-10-27 01:00:00, 0.055 ,3.38
MAC003646,2012-10-27 01:30:00, 0.08 ,2.92
MAC003646,2012-10-27 02:00:00, 0.068 ,2.92
MAC003646,2012-10-27 02:30:00, 0.083 ,2.49
MAC003646,2012-10-27 03:00:00, 0.039 ,2.49
MAC003646,2012-10-27 03:30:00, 0.093 ,2.93
MAC003646,2012-10-27 04:00:00, 0.069 ,2.93
MAC003646,2012-10-27 04:30:00, 0.065 ,2.84
MAC003646,2012-10-27 05:00:00, 0.059 ,2.84
MAC003646,2012-10-27 05:30:00, 0.091 ,2.53
MAC003646,2012-10-27 06:00:00, 0.126 ,2.53
MAC003646,2012-10-27 06:30:00, 0.086 ,2.54
MAC003646,2012-10-27 07:00:00, 0.182 ,2.54
MAC003646,2012-10-27 07:30:00, 0.763 ,3.56
MAC003646,2012-10-27 08:00:00, 0.154 ,3.56
MAC003646,2012-10-27 08:30:00, 0.041 ,5.18
MAC003646,2012-10-27 09:00:00, 0.343 ,5.18
MAC003646,2012-10-27 09:30:00, 0.335 ,6.36
MAC003646,2012-10-27 10:00:00, 0.127 ,6.36
MAC003646,2012-10-27 10:30:00, 0.074 ,7.28
MAC003646,2012-10-27 11:00:00, 0.126 ,7.28
MAC003646,2012-10-27 11:30:00, 0.127 ,7.68
MAC003646,2012-10-27 12:00:00, 0.123 ,7.68
MAC003646,2012-10-27 12:30:00, 0.066 ,7.41
MAC003646,2012-10-27 13:00:00, 0.069 ,7.41
MAC003646,2012-10-27 13:30:00, 0.08 ,7.36
MAC003646,2012-10-27 14:00:00, 0.223 ,7.36
MAC003646,2012-10-27 14:30:00, 0.093 ,7.02
MAC003646,2012-10-27 15:00:00, 0.091 ,7.02
MAC003646,2012-10-27 15:30:00, 0.061 ,6.61
MAC003646,2012-10-27 16:00:00, 0.095 ,6.61
MAC003646,2012-10-27 16:30:00, 0.129 ,5.32
MAC003646,2012-10-27 17:00:00, 0.286 ,5.32
MAC003646,2012-10-27 17:30:00, 0.218 ,5.16
MAC003646,2012-10-27 18:00:00, 0.266 ,5.16
MAC003646,2012-10-27 18:30:00, 0.359 ,4.41
MAC003646,2012-10-27 19:00:00, 1.168 ,4.41
MAC003646,2012-10-27 19:30:00, 2.0320001 ,4.65
MAC003646,2012-10-27 20:00:00, 1.3430001 ,4.65
MAC003646,2012-10-27 20:30:00, 0.342 ,4.96
MAC003646,2012-10-27 21:00:00, 0.137 ,4.96
MAC003646,2012-10-27 21:30:00, 0.123 ,4.87
MAC003646,2012-10-27 22:00:00, 0.052 ,4.87
MAC003646,2012-10-27 22:30:00, 0.077 ,4.32
MAC003646,2012-10-27 23:00:00, 0.075 ,4.32
MAC003646,2012-10-27 23:30:00, 0.077 ,3.76
MAC003646,2012-10-28 00:00:00, 0.053 ,3.76
MAC003646,2012-10-28 00:30:00, 0.072 ,2.85
MAC003646,2012-10-28 01:00:00, 0.081 ,2.85
MAC003646,2012-10-28 01:30:00, 0.06 ,1.99
MAC003646,2012-10-28 02:00:00, 0.064 ,1.99
MAC003646,2012-10-28 02:30:00, 0.066 ,1.79
MAC003646,2012-10-28 03:00:00, 0.079 ,1.79
MAC003646,2012-10-28 03:30:00, 0.053 ,1.43
MAC003646,2012-10-28 04:00:00, 0.059 ,1.43
MAC003646,2012-10-28 04:30:00, 0.068 ,1.87
MAC003646,2012-10-28 05:00:00, 0.074 ,1.87
MAC003646,2012-10-28 05:30:00, 0.059 ,2.06
MAC003646,2012-10-28 06:00:00, 0.054 ,2.06
MAC003646,2012-10-28 06:30:00, 0.072 ,2.64
MAC003646,2012-10-28 07:00:00, 0.366 ,2.64
MAC003646,2012-10-28 07:30:00, 0.201 ,3.0
MAC003646,2012-10-28 08:00:00, 0.143 ,3.0
MAC003646,2012-10-28 08:30:00, 0.126 ,5.03
MAC003646,2012-10-28 09:00:00, 0.432 ,5.03
MAC003646,2012-10-28 09:30:00, 0.125 ,6.45
MAC003646,2012-10-28 10:00:00, 0.08 ,6.45
MAC003646,2012-10-28 10:30:00, 0.496 ,7.01
MAC003646,2012-10-28 11:00:00, 0.362 ,7.01
MAC003646,2012-10-28 11:30:00, 0.268 ,7.19
MAC003646,2012-10-28 12:00:00, 0.083 ,7.19
MAC003646,2012-10-28 12:30:00, 0.306 ,8.22
MAC003646,2012-10-28 13:00:00, 0.191 ,8.22
MAC003646,2012-10-28 13:30:00, 0.104 ,8.7
MAC003646,2012-10-28 14:00:00, 0.351 ,8.7
MAC003646,2012-10-28 14:30:00, 0.147 ,9.17
MAC003646,2012-10-28 15:00:00, 0.143 ,9.17
MAC003646,2012-10-28 15:30:00, 0.265 ,9.11
MAC003646,2012-10-28 16:00:00, 0.152 ,9.11
MAC003646,2012-10-28 16:30:00, 0.462 ,9.06
MAC003646,2012-10-28 17:00:00, 0.796 ,9.06
MAC003646,2012-10-28 17:30:00, 1.244 ,8.99
MAC003646,2012-10-28 18:00:00, 0.697 ,8.99
MAC003646,2012-10-28 18:30:00, 0.421 ,8.54
MAC003646,2012-10-28 19:00:00, 0.402 ,8.54
MAC003646,2012-10-28 19:30:00, 0.488 ,8.12
MAC003646,2012-10-28 20:00:00, 1.182 ,8.12
MAC003646,2012-10-28 20:30:00, 0.791 ,8.05
MAC003646,2012-10-28 21:00:00, 0.727 ,8.05
MAC003646,2012-10-28 21:30:00, 0.267 ,7.68
MAC003646,2012-10-28 22:00:00, 0.205 ,7.68
MAC003646,2012-10-28 22:30:00, 0.075 ,7.68
MAC003646,2012-10-28 23:00:00, 0.062 ,7.68
MAC003646,2012-10-28 23:30:00, 0.084 ,7.67
MAC003646,2012-10-29 00:00:00, 0.079 ,7.67
MAC003646,2012-10-29 00:30:00, 0.071 ,7.66
MAC003646,2012-10-29 01:00:00, 0.059 ,7.66
MAC003646,2012-10-29 01:30:00, 0.098 ,7.68
MAC003646,2012-10-29 02:00:00, 0.046 ,7.68
MAC003646,2012-10-29 02:30:00, 0.076 ,7.66
MAC003646,2012-10-29 03:00:00, 0.066 ,7.66
MAC003646,2012-10-29 03:30:00, 0.094 ,7.66
MAC003646,2012-10-29 04:00:00, 0.031 ,7.66
MAC003646,2012-10-29 04:30:00, 0.091 ,7.71
MAC003646,2012-10-29 05:00:00, 0.066 ,7.71
MAC003646,2012-10-29 05:30:00, 0.066 ,8.11
MAC003646,2012-10-29 06:00:00, 0.052 ,8.11
MAC003646,2012-10-29 06:30:00, 0.101 ,8.18
MAC003646,2012-10-29 07:00:00, 0.925 ,8.18
MAC003646,2012-10-29 07:30:00, 0.408 ,8.66
MAC003646,2012-10-29 08:00:00, 0.277 ,8.66
MAC003646,2012-10-29 08:30:00, 0.316 ,9.37
MAC003646,2012-10-29 09:00:00, 0.474 ,9.37
MAC003646,2012-10-29 09:30:00, 0.304 ,10.48
MAC003646,2012-10-29 10:00:00, 0.987 ,10.48
MAC003646,2012-10-29 10:30:00, 0.523 ,11.83
MAC003646,2012-10-29 11:00:00, 0.107 ,11.83
MAC003646,2012-10-29 11:30:00, 0.159 ,12.4
MAC003646,2012-10-29 12:00:00, 0.159 ,12.4
MAC003646,2012-10-29 12:30:00, 0.099 ,12.36
MAC003646,2012-10-29 13:00:00, 0.102 ,12.36
MAC003646,2012-10-29 13:30:00, 0.238 ,12.16
MAC003646,2012-10-29 14:00:00, 0.172 ,12.16
MAC003646,2012-10-29 14:30:00, 0.249 ,11.81
MAC003646,2012-10-29 15:00:00, 0.086 ,11.81
MAC003646,2012-10-29 15:30:00, 0.06 ,11.55
MAC003646,2012-10-29 16:00:00, 0.059 ,11.55
MAC003646,2012-10-29 16:30:00, 0.153 ,10.7
MAC003646,2012-10-29 17:00:00, 0.087 ,10.7
MAC003646,2012-10-29 17:30:00, 0.277 ,10.15
MAC003646,2012-10-29 18:00:00, 0.31 ,10.15
MAC003646,2012-10-29 18:30:00, 0.332 ,9.73
MAC003646,2012-10-29 19:00:00, 0.459 ,9.73
MAC003646,2012-10-29 19:30:00, 0.379 ,9.27
MAC003646,2012-10-29 20:00:00, 0.387 ,9.27
MAC003646,2012-10-29 20:30:00, 0.332 ,9.21
MAC003646,2012-10-29 21:00:00, 0.375 ,9.21
MAC003646,2012-10-29 21:30:00, 0.448 ,8.58
MAC003646,2012-10-29 22:00:00, 0.346 ,8.58
MAC003646,2012-10-29 22:30:00, 0.191 ,8.03
MAC003646,2012-10-29 23:00:00, 0.121 ,8.03
MAC003646,2012-10-29 23:30:00, 0.044 ,8.03
MAC003646,2012-10-30 00:00:00, 0.079 ,8.03
MAC003646,2012-10-30 00:30:00, 0.066 ,7.57
MAC003646,2012-10-30 01:00:00, 0.083 ,7.57
MAC003646,2012-10-30 01:30:00, 0.042 ,7.49
MAC003646,2012-10-30 02:00:00, 0.079 ,7.49
MAC003646,2012-10-30 02:30:00, 0.065 ,7.46
MAC003646,2012-10-30 03:00:00, 0.078 ,7.46
MAC003646,2012-10-30 03:30:00, 0.04 ,7.03
MAC003646,2012-10-30 04:00:00, 0.085 ,7.03
MAC003646,2012-10-30 04:30:00, 0.064 ,6.51
MAC003646,2012-10-30 05:00:00, 0.069 ,6.51
MAC003646,2012-10-30 05:30:00, 0.05 ,6.04
MAC003646,2012-10-30 06:00:00, 0.082 ,6.04
MAC003646,2012-10-30 06:30:00, 0.574 ,5.57
MAC003646,2012-10-30 07:00:00, 0.978 ,5.57
MAC003646,2012-10-30 07:30:00, 0.97 ,5.66
MAC003646,2012-10-30 08:00:00, 0.303 ,5.66
MAC003646,2012-10-30 09:00:00, 0.008 ,6.78
MAC003646,2012-10-30 09:30:00, 0.007 ,8.56
MAC003646,2012-10-30 10:00:00, 0.008 ,8.56
MAC003646,2012-10-30 10:30:00, 0.007 ,9.52
MAC003646,2012-10-30 12:00:00, 0.111 ,9.47
MAC003646,2012-10-30 12:30:00, 0.093 ,10.92
MAC003646,2012-10-30 13:00:00, 0.196 ,10.92
MAC003646,2012-10-30 13:30:00, 0.2 ,9.84
MAC003646,2012-10-30 14:00:00, 0.301 ,9.84
MAC003646,2012-10-30 14:30:00, 0.179 ,9.66
MAC003646,2012-10-30 15:00:00, 0.175 ,9.66
MAC003646,2012-10-30 15:30:00, 0.281 ,9.11
MAC003646,2012-10-30 16:00:00, 0.354 ,9.11
MAC003646,2012-10-30 16:30:00, 0.098 ,7.54
MAC003646,2012-10-30 17:00:00, 0.079 ,7.54
MAC003646,2012-10-30 17:30:00, 0.423 ,7.41
MAC003646,2012-10-30 18:00:00, 0.573 ,7.41
MAC003646,2012-10-30 18:30:00, 0.529 ,7.02
MAC003646,2012-10-30 19:00:00, 0.524 ,7.02
MAC003646,2012-10-30 19:30:00, 0.633 ,7.28
MAC003646,2012-10-30 20:00:00, 0.542 ,7.28
MAC003646,2012-10-30 20:30:00, 1.1160001 ,7.04
MAC003646,2012-10-30 21:00:00, 0.873 ,7.04
MAC003646,2012-10-30 21:30:00, 0.7 ,7.36
MAC003646,2012-10-30 22:00:00, 0.325 ,7.36
MAC003646,2012-10-30 22:30:00, 0.193 ,7.67
MAC003646,2012-10-30 23:00:00, 0.107 ,7.67
MAC003646,2012-10-30 23:30:00, 0.088 ,7.65
MAC003646,2012-10-31 00:00:00, 0.047 ,7.65
MAC003646,2012-10-31 00:30:00, 0.083 ,6.93
MAC003646,2012-10-31 01:00:00, 0.087 ,6.93
MAC003646,2012-10-31 01:30:00, 0.049 ,6.45
MAC003646,2012-10-31 02:00:00, 0.084 ,6.45
MAC003646,2012-10-31 02:30:00, 0.066 ,6.63
MAC003646,2012-10-31 03:00:00, 0.076 ,6.63
MAC003646,2012-10-31 03:30:00, 0.043 ,6.76
MAC003646,2012-10-31 04:00:00, 0.097 ,6.76
MAC003646,2012-10-31 04:30:00, 0.065 ,7.24
MAC003646,2012-10-31 05:00:00, 0.061 ,7.24
MAC003646,2012-10-31 05:30:00, 0.059 ,6.9
MAC003646,2012-10-31 06:00:00, 0.091 ,6.9
MAC003646,2012-10-31 06:30:00, 0.233 ,6.97
MAC003646,2012-10-31 07:00:00, 0.446 ,6.97
MAC003646,2012-10-31 07:30:00, 0.959 ,8.16
MAC003646,2012-10-31 08:00:00, 0.199 ,8.16
MAC003646,2012-10-31 08:30:00, 0.101 ,8.97
MAC003646,2012-10-31 09:00:00, 0.077 ,8.97
MAC003646,2012-10-31 09:30:00, 0.083 ,10.39
MAC003646,2012-10-31 10:00:00, 0.056 ,10.39
MAC003646,2012-10-31 10:30:00, 0.076 ,11.26
MAC003646,2012-10-31 11:00:00, 0.092 ,11.26
MAC003646,2012-10-31 11:30:00, 0.037 ,12.36
MAC003646,2012-10-31 12:00:00, 0.465 ,12.36
MAC003646,2012-10-31 12:30:00, 0.635 ,12.31
MAC003646,2012-10-31 13:00:00, 0.103 ,12.31
MAC003646,2012-10-31 13:30:00, 0.837 ,11.83
MAC003646,2012-10-31 14:00:00, 0.57 ,11.83
MAC003646,2012-10-31 14:30:00, 0.086 ,11.44
MAC003646,2012-10-31 15:00:00, 0.06 ,11.44
MAC003646,2012-10-31 15:30:00, 0.108 ,11.39
MAC003646,2012-10-31 16:00:00, 0.135 ,11.39
MAC003646,2012-10-31 16:30:00, 0.118 ,11.34
MAC003646,2012-10-31 17:00:00, 0.194 ,11.34
MAC003646,2012-10-31 17:30:00, 0.325 ,11.37
MAC003646,2012-10-31 18:00:00, 0.574 ,11.37
MAC003646,2012-10-31 18:30:00, 0.567 ,11.26
MAC003646,2012-10-31 19:00:00, 0.586 ,11.26
MAC003646,2012-10-31 19:30:00, 0.67 ,10.87
MAC003646,2012-10-31 20:00:00, 0.468 ,10.87
MAC003646,2012-10-31 20:30:00, 0.6 ,10.93
MAC003646,2012-10-31 21:00:00, 0.668 ,10.93
MAC003646,2012-10-31 21:30:00, 0.854 ,10.93
MAC003646,2012-10-31 22:00:00, 0.899 ,10.93
MAC003646,2012-10-31 22:30:00, 0.189 ,11.39
MAC003646,2012-10-31 23:00:00, 0.074 ,11.39
MAC003646,2012-10-31 23:30:00, 0.072 ,11.46
MAC003646,2012-11-01 00:00:00, 0.078 ,11.46
MAC003646,2012-11-01 00:30:00, 0.087 ,10.72
MAC003646,2012-11-01 01:00:00, 0.049 ,10.72
MAC003646,2012-11-01 01:30:00, 0.083 ,8.69
MAC003646,2012-11-01 02:00:00, 0.082 ,8.69
MAC003646,2012-11-01 02:30:00, 0.047 ,8.16
MAC003646,2012-11-01 03:00:00, 0.087 ,8.16
MAC003646,2012-11-01 03:30:00, 0.074 ,7.57
MAC003646,2012-11-01 04:00:00, 0.057 ,7.57
MAC003646,2012-11-01 04:30:00, 0.076 ,7.15
MAC003646,2012-11-01 05:00:00, 0.089 ,7.15
MAC003646,2012-11-01 05:30:00, 0.046 ,7.05
MAC003646,2012-11-01 06:00:00, 0.081 ,7.05
MAC003646,2012-11-01 06:30:00, 0.217 ,6.97
MAC003646,2012-11-01 07:00:00, 0.801 ,6.97
MAC003646,2012-11-01 07:30:00, 0.605 ,6.85
MAC003646,2012-11-01 08:00:00, 0.48 ,6.85
MAC003646,2012-11-01 08:30:00, 0.386 ,7.56
MAC003646,2012-11-01 09:00:00, 0.325 ,7.56
MAC003646,2012-11-01 09:30:00, 0.549 ,7.68
MAC003646,2012-11-01 10:00:00, 0.147 ,7.68
MAC003646,2012-11-01 10:30:00, 0.104 ,8.61
MAC003646,2012-11-01 11:00:00, 0.14 ,8.61
MAC003646,2012-11-01 11:30:00, 0.108 ,9.42
MAC003646,2012-11-01 12:00:00, 0.543 ,9.42
MAC003646,2012-11-01 12:30:00, 0.079 ,8.93
MAC003646,2012-11-01 13:00:00, 0.115 ,8.93
MAC003646,2012-11-01 13:30:00, 0.198 ,8.22
MAC003646,2012-11-01 14:00:00, 0.089 ,8.22
MAC003646,2012-11-01 14:30:00, 0.138 ,8.28
MAC003646,2012-11-01 15:00:00, 0.084 ,8.28
MAC003646,2012-11-01 15:30:00, 0.048 ,7.95
MAC003646,2012-11-01 16:00:00, 1.028 ,7.95
MAC003646,2012-11-01 16:30:00, 1.0420001 ,6.98
MAC003646,2012-11-01 17:00:00, 0.26 ,6.98
MAC003646,2012-11-01 17:30:00, 0.311 ,6.35
MAC003646,2012-11-01 18:00:00, 0.274 ,6.35
MAC003646,2012-11-01 18:30:00, 0.289 ,6.19
MAC003646,2012-11-01 19:00:00, 0.501 ,6.19
MAC003646,2012-11-01 19:30:00, 0.747 ,5.23
MAC003646,2012-11-01 20:00:00, 0.338 ,5.23
MAC003646,2012-11-01 20:30:00, 0.806 ,4.64
MAC003646,2012-11-01 21:00:00, 1.351 ,4.64
MAC003646,2012-11-01 21:30:00, 0.669 ,4.2
MAC003646,2012-11-01 22:00:00, 0.077 ,4.2
MAC003646,2012-11-01 22:30:00, 0.097 ,4.34
MAC003646,2012-11-01 23:00:00, 0.112 ,4.34
MAC003646,2012-11-01 23:30:00, 0.049 ,5.25
MAC003646,2012-11-02 00:00:00, 0.047 ,5.25
MAC003646,2012-11-02 00:30:00, 0.112 ,5.43
MAC003646,2012-11-02 01:00:00, 0.088 ,5.43
MAC003646,2012-11-02 01:30:00, 0.061 ,5.87
MAC003646,2012-11-02 02:00:00, 0.065 ,5.87
MAC003646,2012-11-02 02:30:00, 0.105 ,6.08
MAC003646,2012-11-02 03:00:00, 0.068 ,6.08
MAC003646,2012-11-02 03:30:00, 0.057 ,6.25
MAC003646,2012-11-02 04:00:00, 0.071 ,6.25
MAC003646,2012-11-02 04:30:00, 0.062 ,5.39
MAC003646,2012-11-02 05:00:00, 0.093 ,5.39
MAC003646,2012-11-02 05:30:00, 0.065 ,4.83
MAC003646,2012-11-02 06:00:00, 0.059 ,4.83
MAC003646,2012-11-02 06:30:00, 0.347 ,5.09
MAC003646,2012-11-02 07:00:00, 1.0369999 ,5.09
MAC003646,2012-11-02 07:30:00, 0.416 ,5.04
MAC003646,2012-11-02 08:00:00, 0.447 ,5.04
MAC003646,2012-11-02 08:30:00, 0.132 ,6.93
MAC003646,2012-11-02 09:00:00, 0.13 ,6.93
MAC003646,2012-11-02 09:30:00, 0.07 ,8.89
MAC003646,2012-11-02 10:00:00, 0.044 ,8.89
MAC003646,2012-11-02 10:30:00, 0.087 ,9.52
MAC003646,2012-11-02 11:00:00, 0.074 ,9.52
MAC003646,2012-11-02 11:30:00, 0.037 ,9.76
MAC003646,2012-11-02 12:00:00, 0.211 ,9.76
MAC003646,2012-11-02 12:30:00, 0.305 ,9.78
MAC003646,2012-11-02 13:00:00, 0.083 ,9.78
MAC003646,2012-11-02 13:30:00, 0.05 ,9.54
MAC003646,2012-11-02 14:00:00, 0.105 ,9.54
MAC003646,2012-11-02 14:30:00, 0.063 ,9.14
MAC003646,2012-11-02 15:00:00, 0.238 ,9.14
MAC003646,2012-11-02 15:30:00, 0.079 ,8.07
MAC003646,2012-11-02 16:00:00, 0.729 ,8.07
MAC003646,2012-11-02 16:30:00, 1.349 ,7.33
MAC003646,2012-11-02 17:00:00, 0.532 ,7.33
MAC003646,2012-11-02 17:30:00, 0.58 ,6.75
MAC003646,2012-11-02 18:00:00, 0.465 ,6.75
MAC003646,2012-11-02 18:30:00, 0.436 ,6.25
MAC003646,2012-11-02 19:00:00, 0.686 ,6.25
MAC003646,2012-11-02 19:30:00, 0.608 ,6.05
MAC003646,2012-11-02 20:00:00, 0.603 ,6.05
MAC003646,2012-11-02 20:30:00, 0.424 ,5.53
MAC003646,2012-11-02 21:00:00, 0.349 ,5.53
MAC003646,2012-11-02 21:30:00, 0.364 ,5.1
MAC003646,2012-11-02 22:00:00, 0.242 ,5.1
MAC003646,2012-11-02 22:30:00, 0.128 ,4.61
MAC003646,2012-11-02 23:00:00, 0.065 ,4.61
MAC003646,2012-11-02 23:30:00, 0.043 ,4.07
MAC003646,2012-11-03 00:00:00, 0.079 ,4.07
MAC003646,2012-11-03 00:30:00, 0.107 ,4.31
MAC003646,2012-11-03 01:00:00, 0.076 ,4.31
MAC003646,2012-11-03 01:30:00, 0.042 ,3.51
MAC003646,2012-11-03 02:00:00, 0.062 ,3.51
MAC003646,2012-11-03 02:30:00, 0.084 ,3.22
MAC003646,2012-11-03 03:00:00, 0.039 ,3.22
MAC003646,2012-11-03 03:30:00, 0.059 ,3.28
MAC003646,2012-11-03 04:00:00, 0.109 ,3.28
MAC003646,2012-11-03 04:30:00, 0.052 ,4.13
MAC003646,2012-11-03 05:00:00, 0.065 ,4.13
MAC003646,2012-11-03 05:30:00, 0.06 ,5.26
MAC003646,2012-11-03 06:00:00, 0.07 ,5.26
MAC003646,2012-11-03 06:30:00, 0.49 ,5.95
MAC003646,2012-11-03 07:00:00, 0.687 ,5.95
MAC003646,2012-11-03 07:30:00, 0.381 ,5.81
MAC003646,2012-11-03 08:00:00, 0.766 ,5.81
MAC003646,2012-11-03 08:30:00, 0.645 ,6.94
MAC003646,2012-11-03 09:00:00, 0.081 ,6.94
MAC003646,2012-11-03 09:30:00, 0.066 ,8.61
MAC003646,2012-11-03 10:00:00, 0.046 ,8.61
MAC003646,2012-11-03 10:30:00, 0.08 ,8.99
MAC003646,2012-11-03 11:00:00, 0.067 ,8.99
MAC003646,2012-11-03 11:30:00, 0.059 ,9.45
MAC003646,2012-11-03 12:00:00, 0.06 ,9.45
MAC003646,2012-11-03 12:30:00, 0.091 ,9.25
MAC003646,2012-11-03 13:00:00, 0.098 ,9.25
MAC003646,2012-11-03 13:30:00, 0.238 ,9.23
MAC003646,2012-11-03 14:00:00, 0.245 ,9.23
MAC003646,2012-11-03 14:30:00, 0.282 ,8.67
MAC003646,2012-11-03 15:00:00, 0.254 ,8.67
MAC003646,2012-11-03 15:30:00, 0.303 ,7.97
MAC003646,2012-11-03 16:00:00, 0.45 ,7.97
MAC003646,2012-11-03 16:30:00, 0.332 ,7.77
MAC003646,2012-11-03 17:00:00, 0.338 ,7.77
MAC003646,2012-11-03 17:30:00, 0.566 ,6.56
MAC003646,2012-11-03 18:00:00, 0.423 ,6.56
MAC003646,2012-11-03 18:30:00, 0.258 ,6.67
MAC003646,2012-11-03 19:00:00, 0.238 ,6.67
MAC003646,2012-11-03 19:30:00, 0.226 ,6.28
MAC003646,2012-11-03 20:00:00, 0.221 ,6.28
MAC003646,2012-11-03 20:30:00, 0.226 ,5.56
MAC003646,2012-11-03 21:00:00, 0.254 ,5.56
MAC003646,2012-11-03 21:30:00, 0.208 ,4.94
MAC003646,2012-11-03 22:00:00, 0.201 ,4.94
MAC003646,2012-11-03 22:30:00, 0.198 ,3.63
MAC003646,2012-11-03 23:00:00, 0.221 ,3.63
MAC003646,2012-11-03 23:30:00, 0.212 ,3.14
MAC003646,2012-11-04 00:00:00, 0.134 ,3.14
MAC003646,2012-11-04 00:30:00, 0.065 ,2.98
MAC003646,2012-11-04 01:00:00, 0.086 ,2.98
MAC003646,2012-11-04 01:30:00, 0.035 ,2.96
MAC003646,2012-11-04 02:00:00, 0.086 ,2.96
MAC003646,2012-11-04 02:30:00, 0.062 ,3.53
MAC003646,2012-11-04 03:00:00, 0.069 ,3.53
MAC003646,2012-11-04 03:30:00, 0.047 ,4.39
MAC003646,2012-11-04 04:00:00, 0.076 ,4.39
MAC003646,2012-11-04 04:30:00, 0.068 ,5.47
MAC003646,2012-11-04 05:00:00, 0.046 ,5.47
MAC003646,2012-11-04 05:30:00, 0.068 ,5.32
MAC003646,2012-11-04 06:00:00, 0.064 ,5.32
MAC003646,2012-11-04 06:30:00, 0.081 ,5.74
MAC003646,2012-11-04 07:00:00, 0.086 ,5.74
MAC003646,2012-11-04 07:30:00, 0.124 ,6.1
MAC003646,2012-11-04 08:00:00, 0.178 ,6.1
MAC003646,2012-11-04 08:30:00, 0.219 ,6.53
MAC003646,2012-11-04 09:00:00, 0.812 ,6.53
MAC003646,2012-11-04 09:30:00, 0.412 ,7.01
MAC003646,2012-11-04 10:00:00, 1.142 ,7.01
MAC003646,2012-11-04 10:30:00, 1.3049999 ,7.96
MAC003646,2012-11-04 11:00:00, 0.234 ,7.96
MAC003646,2012-11-04 11:30:00, 0.12 ,8.67
MAC003646,2012-11-04 12:00:00, 0.098 ,8.67
MAC003646,2012-11-04 12:30:00, 1.094 ,7.19
MAC003646,2012-11-04 13:00:00, 1.294 ,7.19
MAC003646,2012-11-04 13:30:00, 0.263 ,5.42
MAC003646,2012-11-04 14:00:00, 0.26 ,5.42
MAC003646,2012-11-04 14:30:00, 0.334 ,5.42
MAC003646,2012-11-04 15:00:00, 0.3 ,5.42
MAC003646,2012-11-04 15:30:00, 0.213 ,5.29
MAC003646,2012-11-04 16:00:00, 0.401 ,5.29
MAC003646,2012-11-04 16:30:00, 0.45 ,5.27
MAC003646,2012-11-04 17:00:00, 0.482 ,5.27
MAC003646,2012-11-04 17:30:00, 0.518 ,5.22
MAC003646,2012-11-04 18:00:00, 0.587 ,5.22
MAC003646,2012-11-04 18:30:00, 0.536 ,4.77
MAC003646,2012-11-04 19:00:00, 0.521 ,4.77
MAC003646,2012-11-04 19:30:00, 0.455 ,4.94
MAC003646,2012-11-04 20:00:00, 0.581 ,4.94
MAC003646,2012-11-04 20:30:00, 1.168 ,4.41
MAC003646,2012-11-04 21:00:00, 1.075 ,4.41
MAC003646,2012-11-04 21:30:00, 0.286 ,3.62
MAC003646,2012-11-04 22:00:00, 0.181 ,3.62
MAC003646,2012-11-04 22:30:00, 0.211 ,3.06
MAC003646,2012-11-04 23:00:00, 0.099 ,3.06
MAC003646,2012-11-04 23:30:00, 0.149 ,2.94
